Player Alias,Poker Site,Hands,Net Won,VP$IP,PFR,3Bet,"Postflop
Agg%",W$WSF%,WTSD%,"Won $
at SD",Wins,Losses,Vs. Player
Player 3527,2,69,-25.63,0.55072463,0.08695652,0.076923074,0.172839504,0.305555547,0.333333324,0.333333306,,,
Player 3528,1,46,1.24,0.17391304,0.08695652,0,0.384615355,0.833333194,0.333333278,0.9999995,,,
Player 3529,2,222,-27.09,0.270270269,0.081081081,0.025974026,0.357142853,0.478260859,0.28260869,0.461538426,,,
Player 3530,19,1223,-39.64,0.173344235,0.139820114,0.084931507,0.419708028,0.486666663,0.239999998,0.499999986,38,34,12.53
Player 3531,19,71,65.42,0.422535205,0.211267603,0.047619045,0.333333326,0.458333314,0.24999999,0.666666556,,,
Player 3532,2,104,-26.56,0.259615382,0.048076923,0.024390243,0.29268292,0.43478259,0.347826072,0.374999953,,,
Player 3533,1,80,2.37,0.287499996,0.049999999,0,0.345454539,0.458333314,0.499999979,0.583333285,,,
Player 3534,1,185,16.4,0.427027025,0.102702702,0.057692307,0.273381293,0.338235289,0.4117647,0.428571413,,,
Player 3535,2,198,-5.63,0.151515151,0.106060606,0.05479452,0.204081628,0.333333319,0.291666655,0.428571367,,,
Player 3536,2,120,25.25,0.399999997,0.199999998,0.1025641,0.487179481,0.472222209,0.305555547,0.363636331,,,
Player 3537,2,79,-10.55,0.265822781,0.101265822,0,0.42105262,0.473684186,0.368421033,0.57142849,,,
Player 3538,1,320,-45.99,0.518749998,0.075,0.051546391,0.335714285,0.387096772,0.22580645,0.399999989,,,
Player 3539,1,79,-12.7,0.303797465,0.037974683,0,0.488372082,0.38461537,0.230769222,0.333333278,,,
Player 3540,1,3200,-29.69,0.095625,0.08,0.035366932,0.355932202,0.405263156,0.278947367,0.45283018,,,
Player 3541,2,95,9.26,0.347368417,0.105263157,0,0.150943393,0.333333321,0.407407392,0.545454496,,,
Player 3542,2,146,0.21,0.424657531,0.061643835,0.038461538,0.259259257,0.357142851,0.267857138,0.399999973,,,
Player 3543,1,78,-28.19,0.358974354,0.141025639,0.032258063,0.229166662,0.23999999,0.23999999,0.333333278,,,
Player 3544,1,121,-16.44,0.413223137,0.214876031,0.058823528,0.551724132,0.487804866,0.170731703,0.428571367,,,
Player 3545,2,1289,32.36,0.146625291,0.08378588,0.034482759,0.26736111,0.425675673,0.324324322,0.64583332,,,
Player 3546,2,48,3.05,0.354166659,0.14583333,0.095238091,0.423076907,0.615384568,0.230769213,0.666666444,,,
Player 3547,2,114,-21.24,0.35964912,0.324561401,0.261904756,0.388888882,0.38461537,0.346153833,0.222222198,,,
Player 3548,2,79,7.19,0.113924049,0.088607594,0,0.91666659,0.874999891,0.249999969,0.9999995,,,
Player 3549,1,68,-9.75,0.529411757,0.029411764,0,0.328947364,0.405405394,0.351351342,0.307692284,,,
Player 3550,2,42,-20.07,0.380952372,0.119047616,0.09999999,0.342105254,0.315789457,0.210526305,0.249999938,,,
Player 3551,2,49,-10.52,0.163265303,0.102040814,0.124999992,0.333333296,0.333333222,0.333333222,0,,,
Player 3552,2,521,-44.01,0.16890595,0.149712092,0.076502732,0.499999996,0.499999992,0.216666663,0.307692284,,,
Player 3553,1,54,3.65,0.111111109,0.055555555,0.105263152,0.333333278,0.749999813,0.249999938,0.999999,,,
Player 3554,1,166,25.58,0.475903612,0.012048193,0,0.577380949,0.481012652,0.341772148,0.444444428,,,
Player 3555,19,747,-8.28,0.219544846,0.111111111,0.017391304,0.431906613,0.472868213,0.271317827,0.342857133,28,34,12.5
Player 3556,19,716,78.26,0.365921787,0.131284916,0.046332046,0.349315068,0.47511312,0.312217193,0.449275356,20,39,6.89
Player 3557,1,187,1.85,0.278074865,0.133689839,0.099999998,0.49295774,0.499999987,0.263157888,0.59999994,,,
Player 3558,2,63,-9.82,0.269841266,0.111111109,0,0.479999981,0.384615355,0.076923071,0,,,
Player 3559,1,4275,52.94,0.118128655,0.045380117,0.018957346,0.296983758,0.376391981,0.227171492,0.647058817,,,
Player 3560,2,70,-16.54,0.457142851,0.342857138,0.047619045,0.333333325,0.411764682,0.352941156,0.333333278,,,
Player 3561,2,134,-6.01,0.276119401,0.052238806,0,0.474576263,0.499999984,0.31249999,0.59999994,,,
Player 3562,2,104,-20.69,0.269230767,0.048076923,0.060606059,0.381818175,0.379310332,0.275862059,0.249999969,,,
Player 3563,1,314,11.9,0.458598725,0.222929936,0.028571428,0.48198198,0.487179483,0.230769229,0.481481464,,,
Player 3564,2,2540,69.45,0.129527559,0.128740157,0.081632653,0.347003153,0.478787876,0.315151513,0.67307691,,,
Player 3565,1,8574,-101.61,0.106717985,0.105435036,0.05135754,0.311661506,0.410156249,0.269531249,0.499999996,,,
Player 3566,2,104,-17.18,0.70192307,0.153846152,0.147058819,0.535947709,0.449275356,0.347826082,0.458333314,,,
Player 3567,2,235,-58.81,0.187234042,0.119148936,0.041666666,0.337078648,0.390243893,0.243902433,0.39999996,,,
Player 3568,2,368,-54.2,0.163043478,0.067934782,0.052238806,0.228260867,0.274509799,0.274509799,0.285714265,,,
Player 3569,1,46,-41.39,0.391304339,0.13043478,0.181818165,0.333333325,0.29411763,0.411764682,0.142857122,,,
Player 3570,2,64,-5.47,0.187499997,0.015625,0,0.222222214,0.499999958,0.166666653,0.49999975,,,
Player 3571,2,92,-15.18,0.336956518,0.163043476,0.09677419,0.449999993,0.499999981,0.461538444,0.499999958,,,
Player 3572,1,77,13.84,0.311688308,0.051948051,0.037037036,0.295454539,0.380952363,0.285714272,0.833333194,,,
Player 3573,1,58,18.6,0.362068959,0.17241379,0,0.459459447,0.59999997,0.19999999,0.499999875,,,
Player 3574,1,68,-0.15,0.249999996,0,0,0.2051282,0.352941156,0.352941156,0.333333278,,,
Player 3575,2,54,-5.65,0.296296291,0.074074073,0.055555552,0.149999996,0.31249998,0.374999977,0.499999917,,,
Player 3576,2,95,-28.16,0.368421049,0.221052629,0.030303029,0.559999989,0.38461537,0.230769222,0.166666639,,,
Player 3577,19,139,9.28,0.208633092,0.07913669,0,0.211538457,0.416666649,0.291666655,0.57142849,,,
Player 3578,19,292,10.04,0.119863013,0.023972603,0,0.283333329,0.352941166,0.294117638,0.59999994,17,3,4.95
Player 3579,2,44,-5.81,0.136363633,0.090909089,0,0.29999997,0.39999992,0.39999992,0.49999975,,,
Player 3580,1,61,-13.89,0.475409828,0.163934424,0.047619045,0.479166657,0.499999979,0.208333325,0.19999996,,,
Player 3581,1,85,12.34,0.411764701,0.270588232,0.045454543,0.444444437,0.428571416,0.285714278,0.59999994,,,
Player 3582,2,88,-60.67,0.863636354,0.329545451,0.199999994,0.511627903,0.499999991,0.431034475,0.279999989,,,
Player 3583,2,264,-32.97,0.18560606,0.079545454,0.044444444,0.404255315,0.444444435,0.444444435,0.299999985,,,
Player 3584,19,47,-5.55,0.36170212,0.085106381,0,0.296296285,0.333333311,0.333333311,0.19999996,,,
Player 3585,2,115,-25.12,0.339130432,0.130434781,0.081632651,0.287671229,0.5135135,0.270270263,0.49999995,,,
Player 3586,2,260,-8.52,0.396153845,0.030769231,0,0.24719101,0.365853654,0.317073167,0.346153833,,,
Player 3587,2,176,21.19,0.30681818,0.022727273,0.013157895,0.27272727,0.49999999,0.403846146,0.523809499,,,
Player 3588,2,169,-29.94,0.242603549,0.112426035,0.014925373,0.259259254,0.266666658,0.166666661,0.19999996,,,
Player 3589,19,52,-10.23,0.211538457,0.019230769,0,0.333333315,0.444444395,0.222222198,0.49999975,,,
Player 3590,1,55,-27.4,0.345454539,0.090909089,0.133333324,0.066666665,0.249999988,0.349999983,0.428571367,,,
Player 3591,2,3003,23.96,0.247419247,0.155178155,0.050185874,0.286585366,0.403773584,0.367924528,0.49230769,,,
Player 3592,2,170,24.55,0.264705881,0.111764705,0.014705882,0.360655732,0.5151515,0.151515147,0.59999988,,,
Player 3593,2,89,-14.35,0.191011234,0.134831459,0,0.407407392,0.571428531,0.285714265,0.499999875,,,
Player 3594,2,2563,-78.25,0.093640265,0.072571206,0.033441208,0.275956283,0.373626372,0.340659339,0.467741928,,,
Player 3595,1,60,-24.38,0.233333329,0.133333331,0.041666665,0.357142844,0.583333285,0.333333306,0.499999875,,,
Player 3596,2,78,2.73,0.128205127,0.128205127,0.066666664,0.187499988,0.285714245,0.57142849,0.499999875,,,
Player 3597,19,1218,23.37,0.202791461,0.091954023,0.020737327,0.292134831,0.418478259,0.201086955,0.5135135,39,51,-1.07
Player 3598,2,57,2.43,0.157894734,0.157894734,0,0.249999969,0.499999875,0.499999875,0.49999975,,,
Player 3599,2,75,-24.38,0.359999995,0.026666666,0,0.259999995,0.249999991,0.249999991,0.142857122,,,
Player 3600,1,48,-14.53,0.124999997,0,0,0.428571398,0.428571367,0.285714245,0,,,
Player 3601,2,46,-7.17,0.391304339,0.06521739,0,0.249999992,0.437499973,0.31249998,0.39999992,,,
Player 3602,2,178,23.56,0.26966292,0.101123595,0.069444443,0.318840575,0.432432421,0.189189184,0.428571367,,,
Player 3603,2,4067,-112.8,0.183427588,0.12417015,0.024130589,0.30209205,0.426785714,0.323214285,0.469613257,,,
Player 3604,1,199,10.49,0.326633164,0.201005024,0.03125,0.438848918,0.523809515,0.412698406,0.38461537,,,
Player 3605,2,59,8.87,0.050847457,0.050847457,0.049999998,0,0.999999,0.999999,0.999999,,,
Player 3606,2,56,-37.75,0.767857129,0.07142857,0.047619045,0.124999999,0.162790694,0.465116268,0.249999988,,,
Player 3607,2,189,-9.6,0.624338621,0.158730158,0.092307691,0.281105989,0.405660374,0.339622638,0.416666655,,,
Player 3608,2,45,-5.71,0.022222222,0.022222222,0,0.285714245,0.333333222,0.666666444,0.49999975,,,
Player 3609,19,80,-35.5,0.237499997,0.099999999,0.033333332,0.274999993,0.277777762,0.333333315,0.333333278,,,
Player 3610,1,16261,-81.49,0.20951971,0.113277166,0.021236188,0.433266387,0.432029795,0.286033519,0.516927083,,,
Player 3611,2,52,-15.97,0.403846146,0.211538457,0.047619045,0.241379302,0.29411763,0.29411763,0.19999996,,,
Player 3612,1,82,-22.95,0.280487801,0.121951218,0.142857138,0.205882347,0.31249998,0.31249998,0.19999996,,,
Player 3613,1,64,-20,0.468749993,0.093749999,0.033333332,0.368421046,0.479999981,0.359999986,0.333333296,,,
Player 3614,1,40,-3.08,0.624999984,0.124999997,0.111111099,0.191489358,0.347826072,0.260869554,0.666666556,,,
Player 3615,2,2571,-30.29,0.120575651,0.100739012,0.051020408,0.393285371,0.46261682,0.303738316,0.5076923,,,
Player 3616,1,310,14.51,0.477419353,0.019354839,0.020408163,0.488721803,0.4822695,0.19148936,0.481481464,,,
Player 3617,1,94,1.27,0.319148933,0,0,0.087719297,0.344827574,0.413793089,0.583333285,,,
Player 3618,2,183,-8.61,0.513661199,0.338797812,0.169491523,0.337349396,0.499999993,0.432432427,0.468749985,,,
Player 3619,2,59,39.42,0.254237284,0.118644066,0.038461537,0.5142857,0.624999961,0.374999977,0.333333278,,,
Player 3620,1,173,14.97,0.271676299,0.098265895,0,0.370370366,0.424999989,0.349999991,0.499999964,,,
Player 3621,2,3895,10.1,0.121181001,0.097560976,0.031640912,0.296703296,0.37873754,0.179401993,0.574074063,53,42,-6.3
Player 3622,1,48,-2.98,0.395833325,0.062499999,0.055555552,0.406249987,0.466666636,0.133333324,0.49999975,,,
Player 3623,2,44,-14.17,0.454545444,0.249999994,0.166666653,0.612903206,0.647058785,0.29411763,0.19999996,,,
Player 3624,19,168,4.54,0.202380951,0.077380952,0.014084507,0.234374996,0.366666654,0.29999999,0.444444395,4,6,-1
Player 3625,1,43,7.44,0.348837201,0.093023254,0,0.374999984,0.416666632,0.333333306,0.499999875,,,
Player 3626,1,77,14.01,0.428571423,0.077922077,0.045454543,0.354838704,0.499999983,0.233333326,0.428571367,,,
Player 3627,2,55,9.41,0.363636357,0.036363636,0.043478259,0.289473677,0.555555525,0.333333315,0.833333194,,,
Player 3628,2,83,0.05,0.27710843,0.048192771,0.027777777,0.399999989,0.285714272,0.142857136,0.333333222,,,
Player 3629,1,48,-5.69,0.395833325,0,0,0.382978715,0.40909089,0.40909089,0.555555494,,,
Player 3630,19,58,2.2,0.17241379,0.051724137,0.045454543,0.227272717,0.454545413,0.272727248,0.666666444,,,
Player 3631,2,122,27.12,0.221311474,0.19672131,0.124999997,0.359999986,0.583333285,0.333333306,0.749999813,,,
Player 3632,2,42,10.38,0.142857139,0.095238093,0.153846142,0.235294104,0.374999953,0.374999953,0.666666444,,,
Player 3633,2,55,-4.27,0.327272721,0.018181818,0,0.214285707,0.249999984,0.31249998,0.39999992,,,
Player 3634,2,40,-6.16,0.349999991,0.049999999,0,0.13636363,0.249999979,0.333333306,0.249999938,,,
Player 3635,1,69,-33.08,0.333333329,0.08695652,0.066666664,0.523809511,0.681818151,0.318181804,0.142857122,,,
Player 3636,2,116,-44.37,0.732758614,0.112068965,0.042553191,0.299363055,0.362499995,0.299999996,0.333333319,,,
Player 3637,2,129,25.05,0.240310076,0.069767441,0,0.346153839,0.38461537,0.307692296,0.749999906,,,
Player 3638,19,190,-20.6,0.110526315,0.105263157,0.074626865,0.357142844,0.562499965,0.249999984,0.249999938,,,
Player 3639,1,56,-16.86,0.249999996,0.035714285,0,0.227272717,0.230769213,0.230769213,0.333333222,,,
Player 3640,2,130,-22.48,0.299999998,0.215384614,0.044444443,0.270270263,0.421052609,0.210526305,0.749999813,,,
Player 3641,19,101,-18.23,0.34653465,0.22772277,0.162790694,0.309090903,0.499999981,0.38461537,0.39999996,,,
Player 3642,1,42,-6.41,0.357142849,0.07142857,0,0.344827574,0.199999987,0.333333311,0.19999996,,,
Player 3643,2,355,2.51,0.211267605,0.090140845,0.028985507,0.470085466,0.54385964,0.298245609,0.470588208,,,
Player 3644,19,7667,28.54,0.140472153,0.114908047,0.033943555,0.320318149,0.440607734,0.270718232,0.556122446,205,207,33.63
Player 3645,2,802,-2.73,0.148379052,0.128428928,0.053125,0.268456374,0.410256405,0.333333329,0.499999981,,,
Player 3646,2,72,-10,0.277777774,0.20833333,0.08333333,0.428571413,0.374999977,0.249999984,0.249999938,,,
Player 3647,2,477,-2.65,0.335429769,0.109014675,0.040229885,0.468309858,0.542857139,0.257142855,0.499999986,,,
Player 3648,2,71,-1.47,0.183098589,0.140845068,0.035714284,0.59999996,0.57142849,0.142857122,0,,,
Player 3649,1,200,22.62,0.254999999,0.065,0,0.322916663,0.439999991,0.159999997,0.624999922,,,
Player 3650,19,41,11.12,0.560975596,0.048780487,0.09999999,0.346938768,0.391304331,0.304347813,0.428571367,,,
Player 3651,19,57,-10.13,0.421052624,0.140350875,0.047619045,0.418604641,0.499999977,0.40909089,0.666666593,,,
Player 3652,1,106,-50.56,0.367924525,0.207547168,0.102040814,0.446153839,0.527777763,0.166666662,0.333333278,,,
Player 3653,1,2683,61.66,0.114051435,0.091688408,0.028028028,0.282608695,0.456043954,0.318681317,0.724137919,,,
Player 3654,1,20164,-255.25,0.14129141,0.12075977,0.049882872,0.373333333,0.407349896,0.202380952,0.496163682,,,
Player 3655,2,61,-3.94,0.27868852,0.196721308,0.142857133,0.676470568,0.562499965,0.437499973,0.285714245,,,
Player 3656,19,85,5.96,0.199999998,0.094117646,0.090909087,0.437499973,0.636363579,0.181818165,0.49999975,,,
Player 3657,2,2488,-50.55,0.181672026,0.095257235,0.020954598,0.199680511,0.357798164,0.214067278,0.62857142,,,
Player 3658,2,647,-37.58,0.14064915,0.095826893,0.044642857,0.384615381,0.566666657,0.249999996,0.533333298,,,
Player 3659,1,69,21.32,0.304347822,0.072463767,0,0.444444436,0.478260849,0.391304331,0.444444395,,,
Player 3660,2,507,73.59,0.216962524,0.157790927,0.058201058,0.483333329,0.557142849,0.185714283,0.538461497,,,
Player 3661,2,264,32.51,0.284090908,0.136363636,0,0.289473682,0.399999993,0.25454545,0.499999964,,,
Player 3662,2,51,-3.28,0.117647057,0.019607843,0,0.266666649,0.428571367,0.57142849,0.499999875,,,
Player 3663,2,195,-0.69,0.266666665,0.025641026,0,0.238938051,0.458333324,0.395833325,0.526315762,,,
Player 3664,2,70,16.57,0.257142853,0.042857142,0,0.290322571,0.466666636,0.333333311,0.39999992,,,
Player 3665,2,68,-38.76,0.61764705,0.102941175,0.124999995,0.25333333,0.428571416,0.25714285,0.333333296,,,
Player 3666,2,239,11.65,0.10041841,0.096234309,0.054054053,0.249999991,0.538461497,0.384615355,0.79999984,,,
Player 3667,1,50,-7.82,0.639999987,0,0,0.111111109,0.172413787,0.13793103,0.499999875,,,
Player 3668,2,207,-77.43,0.425120771,0.188405796,0.031746031,0.451388886,0.52702702,0.28378378,0.333333317,,,
Player 3669,2,58,-11.71,0.275862064,0.17241379,0,0.454545434,0.545454496,0.272727248,0,,,
Player 3670,2,279,-5.74,0.376344085,0.11469534,0.061224489,0.415841582,0.462365586,0.376344082,0.542857127,,,
Player 3671,2,49,5.25,0.163265303,0.040816326,0,0.49999995,0.666666556,0.333333278,0.9999995,,,
Player 3672,2,587,-45.9,0.4241908,0.120954003,0.05,0.335748791,0.444976074,0.272727271,0.421052624,,,
Player 3673,2,139,30.63,0.381294961,0.093525179,0.06976744,0.41237113,0.545454533,0.295454539,0.538461497,,,
Player 3674,19,1931,-77.96,0.146556188,0.079751424,0.033430233,0.373873873,0.424999998,0.224999999,0.425925918,60,62,5.89
Player 3675,19,49,-8.98,0.42857142,0.204081628,0.111111099,0.624999974,0.533333298,0.133333324,0,,,
Player 3676,2,190,-19.83,0.326315788,0.052631579,0.014705882,0.284552843,0.344262289,0.311475405,0.631578914,,,
Player 3677,2,4932,80.39,0.142335766,0.112733171,0.04092219,0.261956521,0.404301074,0.283870967,0.568181814,,,
Player 3678,2,173,-11.5,0.16184971,0.046242774,0,0.233333329,0.38461537,0.423076907,0.181818165,,,
Player 3679,1,85,5.41,0.399999995,0.152941175,0.031249999,0.374999994,0.538461518,0.499999981,0.461538426,,,
Player 3680,2,102,-33.51,0.323529409,0.137254901,0.033333332,0.440677959,0.304347813,0.43478259,0.09999999,,,
Player 3681,2,52,10.24,0.442307684,0.326923071,0.173913036,0.428571413,0.499999969,0.187499988,0.999999667,,,
Player 3682,1,102,8.88,0.225490194,0.117647058,0.024999999,0.205882347,0.368421033,0.315789457,0.666666556,,,
Player 3683,2,63,-62.7,0.619047609,0.142857141,0,0.283950614,0.444444432,0.333333324,0.166666653,,,
Player 3684,2,148,-32.22,0.243243242,0.081081081,0.039215686,0.203389827,0.423076907,0.461538444,0.416666632,,,
Player 3685,2,53,-35.38,0.547169801,0.264150938,0.153846142,0.368421046,0.541666644,0.416666649,0.39999996,,,
Player 3686,1,48,-17.42,0.395833325,0.041666666,0.058823526,0.179487175,0.277777762,0.333333315,0.333333278,,,
Player 3687,1,64,-16.21,0.234374996,0.046874999,0,0.225806444,0.333333311,0.199999987,0.333333222,,,
Player 3688,2,90,-27.43,0.533333327,0.255555553,0.166666661,0.258426963,0.36585365,0.29268292,0.416666632,,,
Player 3689,2,75,-5.13,0.133333332,0,0,0.249999979,0.374999953,0.124999984,0,,,
Player 3690,2,114,11.54,0.263157892,0.096491227,0.046511627,0.55555554,0.578947338,0.315789457,0.499999917,,,
Player 3691,1,84,-13.87,0.452380947,0.142857141,0.030303029,0.333333328,0.428571416,0.228571422,0.499999938,,,
Player 3692,2,133,24.11,0.338345862,0.120300751,0.115384613,0.367816088,0.428571418,0.333333325,0.428571398,,,
Player 3693,1,283,-16.22,0.293286218,0.09540636,0.01,0.34507042,0.389610385,0.220779218,0.470588208,,,
Player 3694,2,104,-14.91,0.394230765,0.173076921,0.1025641,0.259740256,0.342105254,0.289473677,0.181818165,,,
Player 3695,2,148,-16.1,0.364864862,0,0,0.213740456,0.350877187,0.456140343,0.423076907,,,
Player 3696,1,76,-13.96,0.263157891,0.131578946,0.034482757,0.499999981,0.399999973,0.266666649,0,,,
Player 3697,19,397,-2.79,0.196473551,0.052896725,0.008849557,0.265734264,0.381578942,0.184210524,0.714285663,11,7,3.5
Player 3698,2,13093,43.76,0.110440693,0.093637822,0.04088586,0.278606965,0.427801724,0.307112069,0.52982456,73,55,-1.99
Player 3699,2,61,-20.1,0.377049174,0.213114751,0.181818174,0.333333325,0.523809499,0.428571408,0.444444395,,,
Player 3700,19,127,-27.85,0.307086612,0.196850392,0.052631578,0.245614031,0.258064508,0.258064508,0.249999969,8,7,11.86
Player 3701,19,193,-23.18,0.445595853,0.082901554,0.063492062,0.157575757,0.463768109,0.478260863,0.606060588,11,10,-11.47
Player 3702,1,53,-5.14,0.150943393,0.075471697,0,0.071428566,0.124999984,0.124999984,0,,,
Player 3703,2,319,44.2,0.536050155,0.210031347,0.03,0.38064516,0.496402874,0.39568345,0.5090909,,,
Player 3704,19,46,-6.57,0.673913029,0.10869565,0.055555552,0.267857138,0.38461537,0.38461537,0.49999995,,,
Player 3705,19,287,-33.91,0.324041811,0.101045296,0.03,0.319727889,0.399999995,0.25333333,0.473684186,10,8,9.93
Player 3706,19,427,32.55,0.105386417,0.035128806,0.038461538,0.308823525,0.463414623,0.170731703,0.57142849,13,10,-0.55
Player 3707,19,589,16.48,0.159592529,0.120543294,0.043859649,0.482758615,0.490196069,0.235294113,0.499999958,20,18,25.15
Player 3708,2,102,38.8,0.156862744,0.107843136,0.043478259,0.333333321,0.461538426,0.307692284,0.749999813,,,
Player 3709,1,777,-19.72,0.263835263,0.101673102,0.052845528,0.503067483,0.54285714,0.205714285,0.472222209,,,
Player 3710,19,60,-12.32,0.349999994,0,0,0.255813948,0.428571408,0.238095227,0.59999988,,,
Player 3711,2,238,-35.86,0.436974788,0.159663865,0.021978022,0.284444443,0.43434343,0.33333333,0.393939382,,,
Player 3712,19,60,-7.68,0.499999992,0.133333331,0.079999997,0.23913043,0.333333319,0.24999999,0.333333278,,,
Player 3713,19,162,-9.09,0.444444442,0.067901234,0.016393442,0.319672129,0.349206344,0.174603172,0.363636331,13,7,6.93
Player 3714,2,101,2.68,0.26732673,0.02970297,0.022727272,0.204081628,0.423076907,0.230769222,0.833333194,,,
Player 3715,1,56,-15.87,0.357142851,0.053571428,0,0.472222209,0.473684186,0.157894729,0,,,
Player 3716,2,53,22.95,0.735849043,0,0,0.183908044,0.371428561,0.399999989,0.499999964,,,
Player 3717,19,96,3.35,0.479166662,0.229166664,0.032258063,0.287234039,0.5111111,0.311111104,0.499999964,2,10,4.1
Player 3718,1,172,-54.77,0.680232554,0.011627907,0.032258064,0.286324785,0.362831855,0.34513274,0.35897435,,,
Player 3719,2,47,-12.71,0.382978715,0.170212762,0.043478259,0.279999989,0.166666653,0.249999979,0.333333222,,,
Player 3720,19,50,-4.58,0.299999994,0.179999996,0.055555552,0.571428531,0.499999938,0.124999984,0,,,
Player 3721,1,240,-23.91,0.116666666,0.079166666,0,0.177777774,0.523809499,0.428571408,0.444444395,,,
